/mnt/disk3/conda/envs/SQAttn/lib/python3.10/site-packages/torch/utils/cpp_extension.py:1964: UserWarning: TORCH_CUDA_ARCH_LIST is not set, all archs for visible cards are included for compilation. 
If this is not desired, please set os.environ['TORCH_CUDA_ARCH_LIST'].
  warnings.warn(
2025-06-09 11:51:30.730 | INFO     | __main__:main:69 - loading llm model /mnt/disk3/hg/hub/models--Qwen--Qwen2.5-Math-1.5B/snapshots/4a83ca6e4526a4f2da3aa259ec36c259f66b2ab2
2025-06-09 11:52:05.063 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 192, similarity: 0.9996310472488403, rmse: 0.3069973587989807
2025-06-09 11:52:05.080 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 224, similarity: 0.9997347593307495, rmse: 0.2603567838668823
2025-06-09 11:52:05.097 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 256, similarity: 0.9997663497924805, rmse: 0.2443477064371109
2025-06-09 11:52:05.114 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 288, similarity: 0.9997966289520264, rmse: 0.22796036303043365
2025-06-09 11:52:05.132 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 320, similarity: 0.9998274445533752, rmse: 0.2099880427122116
2025-06-09 11:52:05.149 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 352, similarity: 0.9998544454574585, rmse: 0.19286513328552246
2025-06-09 11:52:05.167 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 384, similarity: 0.9998701810836792, rmse: 0.18220405280590057
2025-06-09 11:52:05.184 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 416, similarity: 0.9998846054077148, rmse: 0.17175604403018951
2025-06-09 11:52:05.201 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 448, similarity: 0.9998999834060669, rmse: 0.15991488099098206
2025-06-09 11:52:05.219 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 480, similarity: 0.9999135732650757, rmse: 0.14869505167007446
2025-06-09 11:52:05.236 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 512, similarity: 0.9999239444732666, rmse: 0.13945166766643524
2025-06-09 11:52:05.253 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 544, similarity: 0.9999336004257202, rmse: 0.1302628517150879
2025-06-09 11:52:05.271 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 576, similarity: 0.99993896484375, rmse: 0.12492828816175461
2025-06-09 11:52:05.288 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 608, similarity: 0.999946653842926, rmse: 0.11681509017944336
2025-06-09 11:52:05.305 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 640, similarity: 0.9999577403068542, rmse: 0.10391910374164581
2025-06-09 11:52:05.322 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 672, similarity: 0.999968409538269, rmse: 0.08988326787948608
2025-06-09 11:52:05.339 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 704, similarity: 0.9999759793281555, rmse: 0.07851587235927582
2025-06-09 11:52:05.356 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 736, similarity: 0.9999790191650391, rmse: 0.07344004511833191
2025-06-09 11:52:05.373 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 768, similarity: 0.9999819993972778, rmse: 0.06784629076719284
2025-06-09 11:52:05.390 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 800, similarity: 0.999984860420227, rmse: 0.062246695160865784
2025-06-09 11:52:05.407 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 832, similarity: 0.9999874830245972, rmse: 0.056479938328266144
2025-06-09 11:52:05.424 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 864, similarity: 0.9999897480010986, rmse: 0.051532745361328125
2025-06-09 11:52:05.441 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 896, similarity: 0.999990701675415, rmse: 0.0489191859960556
2025-06-09 11:52:05.458 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 928, similarity: 0.9999912977218628, rmse: 0.047313474118709564
2025-06-09 11:52:05.475 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 960, similarity: 0.9999924302101135, rmse: 0.044291336089372635
2025-06-09 11:52:05.492 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 992, similarity: 0.9999929666519165, rmse: 0.04250533878803253
2025-06-09 11:52:05.509 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1024, similarity: 0.9999940395355225, rmse: 0.0392574705183506
2025-06-09 11:52:05.526 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1056, similarity: 0.9999949336051941, rmse: 0.03620460629463196
2025-06-09 11:52:05.543 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1088, similarity: 0.9999952912330627, rmse: 0.03471777215600014
2025-06-09 11:52:05.560 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1120, similarity: 0.999995768070221, rmse: 0.03302808851003647
2025-06-09 11:52:05.577 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1152, similarity: 0.9999964237213135, rmse: 0.03059711679816246
2025-06-09 11:52:05.594 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1184, similarity: 0.9999969601631165, rmse: 0.028189092874526978
2025-06-09 11:52:05.611 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1216, similarity: 0.9999972581863403, rmse: 0.026990266516804695
2025-06-09 11:52:05.628 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1248, similarity: 0.9999972581863403, rmse: 0.026766808703541756
2025-06-09 11:52:05.645 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1280, similarity: 0.9999972581863403, rmse: 0.026466500014066696
2025-06-09 11:52:05.662 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1312, similarity: 0.9999973773956299, rmse: 0.02622961439192295
2025-06-09 11:52:05.679 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1344, similarity: 0.9999973773956299, rmse: 0.02599017322063446
2025-06-09 11:52:05.696 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1376, similarity: 0.9999974966049194, rmse: 0.025982411578297615
2025-06-09 11:52:05.714 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1408, similarity: 0.9999973773956299, rmse: 0.02597276121377945
2025-06-09 11:52:05.731 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1426, similarity: 0.9999973773956299, rmse: 0.02597276121377945
Running SQAttn...:  93%|█████████▎| 26/28 [00:19<00:01,  1.07it/s]2025-06-09 11:52:05.853 | INFO     | sparse_quant_attn.compression.entrance:grid_search_block_window_size_8bit_only:118 - Starting grid search for optimal window sizes for layer 26
2025-06-09 11:52:05.876 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 32, similarity: 0.9970181584358215, rmse: 0.9566506743431091
2025-06-09 11:52:05.892 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 64, similarity: 0.9985607862472534, rmse: 0.6649947166442871
2025-06-09 11:52:05.909 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 96, similarity: 0.9992013573646545, rmse: 0.49555376172065735
2025-06-09 11:52:05.926 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 128, similarity: 0.9994945526123047, rmse: 0.3943578600883484
2025-06-09 11:52:05.943 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 160, similarity: 0.9997173547744751, rmse: 0.29505419731140137
2025-06-09 11:52:05.960 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 192, similarity: 0.999770998954773, rmse: 0.2655355930328369
2025-06-09 11:52:05.977 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 224, similarity: 0.9998353719711304, rmse: 0.2251962423324585
2025-06-09 11:52:05.994 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 256, similarity: 0.9998613595962524, rmse: 0.2066691517829895
2025-06-09 11:52:06.011 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 288, similarity: 0.9998797178268433, rmse: 0.19246837496757507
2025-06-09 11:52:06.028 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 320, similarity: 0.9999052286148071, rmse: 0.17088036239147186
2025-06-09 11:52:06.045 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 352, similarity: 0.9999165534973145, rmse: 0.16027338802814484
2025-06-09 11:52:06.063 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 384, similarity: 0.9999268054962158, rmse: 0.15013110637664795
2025-06-09 11:52:06.081 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 416, similarity: 0.9999353289604187, rmse: 0.14112544059753418
2025-06-09 11:52:06.098 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 448, similarity: 0.9999451041221619, rmse: 0.13007301092147827
2025-06-09 11:52:06.115 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 480, similarity: 0.9999521374702454, rmse: 0.1213487759232521
2025-06-09 11:52:06.132 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 512, similarity: 0.9999572038650513, rmse: 0.11483629047870636
2025-06-09 11:52:06.149 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 544, similarity: 0.9999616146087646, rmse: 0.10882139950990677
2025-06-09 11:52:06.166 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 576, similarity: 0.9999660849571228, rmse: 0.10220647603273392
2025-06-09 11:52:06.183 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 608, similarity: 0.999970555305481, rmse: 0.0951169952750206
2025-06-09 11:52:06.200 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 640, similarity: 0.9999748468399048, rmse: 0.08809620141983032
2025-06-09 11:52:06.217 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 672, similarity: 0.9999783039093018, rmse: 0.08184979110956192
2025-06-09 11:52:06.234 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 704, similarity: 0.999980628490448, rmse: 0.07737310230731964
2025-06-09 11:52:06.252 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 736, similarity: 0.9999833703041077, rmse: 0.0716572180390358
2025-06-09 11:52:06.270 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 768, similarity: 0.9999850988388062, rmse: 0.06779686361551285
2025-06-09 11:52:06.287 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 800, similarity: 0.9999866485595703, rmse: 0.0640452653169632
2025-06-09 11:52:06.304 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 832, similarity: 0.9999885559082031, rmse: 0.059362128376960754
2025-06-09 11:52:06.321 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 864, similarity: 0.9999898672103882, rmse: 0.05582405626773834
2025-06-09 11:52:06.338 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 896, similarity: 0.9999909400939941, rmse: 0.0527743324637413
2025-06-09 11:52:06.355 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 928, similarity: 0.9999916553497314, rmse: 0.050656866282224655
2025-06-09 11:52:06.372 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 960, similarity: 0.9999924898147583, rmse: 0.04775223508477211
2025-06-09 11:52:06.389 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 992, similarity: 0.9999930262565613, rmse: 0.04629337787628174
2025-06-09 11:52:06.406 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1024, similarity: 0.9999934434890747, rmse: 0.04506094381213188
2025-06-09 11:52:06.423 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1056, similarity: 0.999994158744812, rmse: 0.04264353960752487
2025-06-09 11:52:06.440 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1088, similarity: 0.9999943375587463, rmse: 0.041783999651670456
2025-06-09 11:52:06.458 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1120, similarity: 0.999994695186615, rmse: 0.04041343182325363
2025-06-09 11:52:06.474 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1152, similarity: 0.9999950528144836, rmse: 0.0390801876783371
2025-06-09 11:52:06.491 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1184, similarity: 0.9999954700469971, rmse: 0.03753070905804634
2025-06-09 11:52:06.509 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1216, similarity: 0.9999955892562866, rmse: 0.03671475499868393
2025-06-09 11:52:06.526 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1248, similarity: 0.9999956488609314, rmse: 0.0363771878182888
2025-06-09 11:52:06.543 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1280, similarity: 0.9999957084655762, rmse: 0.036059603095054626
2025-06-09 11:52:06.560 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1312, similarity: 0.9999958276748657, rmse: 0.03589495271444321
2025-06-09 11:52:06.577 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1344, similarity: 0.9999957084655762, rmse: 0.035795800387859344
2025-06-09 11:52:06.594 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1376, similarity: 0.9999958276748657, rmse: 0.03579102084040642
2025-06-09 11:52:06.611 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1408, similarity: 0.9999958276748657, rmse: 0.035788968205451965
2025-06-09 11:52:06.628 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1426, similarity: 0.9999958276748657, rmse: 0.035788968205451965
Running SQAttn...:  96%|█████████▋| 27/28 [00:20<00:00,  1.08it/s]Running SQAttn...: 100%|██████████| 28/28 [00:20<00:00,  1.48it/s]Running SQAttn...: 100%|██████████| 28/28 [00:20<00:00,  1.38it/s]
2025-06-09 11:52:06.817 | INFO     | __main__:main:79 - avg bits: 7.1684746742248535
2025-06-09 11:52:06.817 | INFO     | __main__:main:80 - ******************************
  0%|          | 0/1319 [00:00<?, ?it/s]2025-06-09 11:52:14.628 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1381
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
The attention mask is not set and cannot be inferred from input because pad token is same as eos token. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
  0%|          | 1/1319 [00:07<2:42:05,  7.38s/it]2025-06-09 11:52:22.006 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1343
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  0%|          | 2/1319 [00:11<1:56:56,  5.33s/it]2025-06-09 11:52:25.897 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1374
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  0%|          | 3/1319 [00:18<2:14:50,  6.15s/it]2025-06-09 11:52:33.019 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1352
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  0%|          | 4/1319 [00:21<1:46:38,  4.87s/it]2025-06-09 11:52:35.921 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1428
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  0%|          | 5/1319 [00:27<1:59:50,  5.47s/it]2025-06-09 11:52:42.466 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1373
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  0%|          | 6/1319 [00:34<2:11:57,  6.03s/it]2025-06-09 11:52:49.580 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1359
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  1%|          | 7/1319 [00:41<2:12:57,  6.08s/it]2025-06-09 11:52:55.764 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1386
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  1%|          | 8/1319 [00:47<2:16:35,  6.25s/it]2025-06-09 11:53:02.382 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1421
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  1%|          | 9/1319 [00:58<2:48:52,  7.74s/it]2025-06-09 11:53:13.379 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1377
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  1%|          | 10/1319 [01:03<2:30:28,  6.90s/it]2025-06-09 11:53:18.401 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1377
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  1%|          | 11/1319 [01:10<2:27:03,  6.75s/it]2025-06-09 11:53:24.802 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1381
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  1%|          | 12/1319 [01:16<2:23:05,  6.57s/it]2025-06-09 11:53:30.966 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1384
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  1%|          | 13/1319 [01:22<2:19:21,  6.40s/it]2025-06-09 11:53:36.986 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1374
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  1%|          | 14/1319 [01:31<2:36:22,  7.19s/it]2025-06-09 11:53:45.994 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1369
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  1%|          | 15/1319 [01:39<2:45:35,  7.62s/it]2025-06-09 11:53:54.610 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1411
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  1%|          | 16/1319 [01:45<2:34:02,  7.09s/it]2025-06-09 11:54:00.480 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1370
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  1%|▏         | 17/1319 [01:52<2:29:34,  6.89s/it]2025-06-09 11:54:06.905 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1374
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  1%|▏         | 18/1319 [02:00<2:35:23,  7.17s/it]2025-06-09 11:54:14.711 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1345
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  1%|▏         | 19/1319 [02:06<2:27:35,  6.81s/it]2025-06-09 11:54:20.697 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1382
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  2%|▏         | 20/1319 [02:11<2:17:59,  6.37s/it]2025-06-09 11:54:26.048 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1380
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  2%|▏         | 21/1319 [02:18<2:19:13,  6.44s/it]2025-06-09 11:54:32.629 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1362
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  2%|▏         | 22/1319 [02:22<2:03:47,  5.73s/it]2025-06-09 11:54:36.701 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1372
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  2%|▏         | 23/1319 [02:26<1:56:33,  5.40s/it]2025-06-09 11:54:41.328 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1357
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  2%|▏         | 24/1319 [02:30<1:44:08,  4.82s/it]2025-06-09 11:54:44.820 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1356
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  2%|▏         | 25/1319 [02:36<1:53:48,  5.28s/it]2025-06-09 11:54:51.153 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1384
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  2%|▏         | 26/1319 [02:45<2:14:46,  6.25s/it]2025-06-09 11:54:59.687 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1385
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  2%|▏         | 27/1319 [02:51<2:13:04,  6.18s/it]2025-06-09 11:55:05.693 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1375
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  2%|▏         | 28/1319 [02:57<2:14:25,  6.25s/it]2025-06-09 11:55:12.096 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1367
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  2%|▏         | 29/1319 [03:04<2:17:09,  6.38s/it]2025-06-09 11:55:18.784 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1384
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:151643 for open-end generation.
  2%|▏         | 30/1319 [03:09<2:08:52,  6.00s/it]2025-06-09 11:55:23.898 | INFO     | sparse_quant_attn.eval.evaluate_gsm8k:generate_sample:220 - raw_text_len: 1356
