/mnt/disk3/conda/envs/SQAttn/lib/python3.10/site-packages/torch/utils/cpp_extension.py:1964: UserWarning: TORCH_CUDA_ARCH_LIST is not set, all archs for visible cards are included for compilation. 
If this is not desired, please set os.environ['TORCH_CUDA_ARCH_LIST'].
  warnings.warn(
2025-06-09 11:51:30.679 | INFO     | __main__:main:69 - loading llm model /mnt/disk3/hg/hub/models--Qwen--Qwen2.5-Math-1.5B/snapshots/4a83ca6e4526a4f2da3aa259ec36c259f66b2ab2
2025-06-09 11:52:01.854 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 512, similarity: 0.9999911189079285, rmse: 0.03475812450051308
2025-06-09 11:52:01.871 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 544, similarity: 0.9999920725822449, rmse: 0.032937295734882355
2025-06-09 11:52:01.889 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 576, similarity: 0.9999923706054688, rmse: 0.0322224460542202
2025-06-09 11:52:01.906 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 608, similarity: 0.9999926090240479, rmse: 0.03159724175930023
2025-06-09 11:52:01.923 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 640, similarity: 0.999993085861206, rmse: 0.030549708753824234
2025-06-09 11:52:01.940 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 672, similarity: 0.9999935030937195, rmse: 0.029582416638731956
2025-06-09 11:52:01.957 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 704, similarity: 0.9999935626983643, rmse: 0.02934272587299347
2025-06-09 11:52:01.974 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 736, similarity: 0.9999936819076538, rmse: 0.02921154536306858
2025-06-09 11:52:01.992 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 768, similarity: 0.9999937415122986, rmse: 0.02900759130716324
2025-06-09 11:52:02.009 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 800, similarity: 0.9999939203262329, rmse: 0.028738176450133324
2025-06-09 11:52:02.026 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 832, similarity: 0.9999939799308777, rmse: 0.028467239812016487
2025-06-09 11:52:02.043 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 864, similarity: 0.9999940991401672, rmse: 0.028122976422309875
2025-06-09 11:52:02.060 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 896, similarity: 0.9999942779541016, rmse: 0.027945883572101593
2025-06-09 11:52:02.077 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 928, similarity: 0.9999943375587463, rmse: 0.02783617191016674
2025-06-09 11:52:02.095 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 960, similarity: 0.9999943971633911, rmse: 0.02762576751410961
2025-06-09 11:52:02.112 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 992, similarity: 0.9999943971633911, rmse: 0.027512717992067337
2025-06-09 11:52:02.129 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1024, similarity: 0.9999943971633911, rmse: 0.027400463819503784
2025-06-09 11:52:02.146 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1056, similarity: 0.9999945163726807, rmse: 0.02711319364607334
2025-06-09 11:52:02.163 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1088, similarity: 0.9999946355819702, rmse: 0.027016855776309967
2025-06-09 11:52:02.180 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1120, similarity: 0.9999946355819702, rmse: 0.026968616992235184
2025-06-09 11:52:02.197 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1152, similarity: 0.9999946355819702, rmse: 0.02692040428519249
2025-06-09 11:52:02.214 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1184, similarity: 0.9999947547912598, rmse: 0.026850633323192596
2025-06-09 11:52:02.232 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1216, similarity: 0.9999946355819702, rmse: 0.026836669072508812
2025-06-09 11:52:02.249 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1248, similarity: 0.999994695186615, rmse: 0.02683110162615776
2025-06-09 11:52:02.266 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1280, similarity: 0.9999947547912598, rmse: 0.026824191212654114
2025-06-09 11:52:02.283 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1312, similarity: 0.9999947547912598, rmse: 0.026819946244359016
2025-06-09 11:52:02.300 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1344, similarity: 0.9999946355819702, rmse: 0.026816504076123238
2025-06-09 11:52:02.317 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1376, similarity: 0.999994695186615, rmse: 0.02681565470993519
2025-06-09 11:52:02.335 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1408, similarity: 0.9999946355819702, rmse: 0.026815682649612427
2025-06-09 11:52:02.352 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1426, similarity: 0.9999946355819702, rmse: 0.026815682649612427
Running SQAttn...:  82%|████████▏ | 23/28 [00:17<00:04,  1.06it/s]2025-06-09 11:52:02.491 | INFO     | sparse_quant_attn.compression.entrance:grid_search_block_window_size_8bit_only:118 - Starting grid search for optimal window sizes for layer 23
2025-06-09 11:52:02.515 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 32, similarity: 0.9960567951202393, rmse: 0.7961643934249878
2025-06-09 11:52:02.531 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 64, similarity: 0.9977566003799438, rmse: 0.6007739305496216
2025-06-09 11:52:02.547 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 96, similarity: 0.9986404776573181, rmse: 0.4678119421005249
2025-06-09 11:52:02.565 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 128, similarity: 0.9991207122802734, rmse: 0.3762478828430176
2025-06-09 11:52:02.582 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 160, similarity: 0.9994086623191833, rmse: 0.308574378490448
2025-06-09 11:52:02.599 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 192, similarity: 0.9995484352111816, rmse: 0.26965296268463135
2025-06-09 11:52:02.617 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 224, similarity: 0.9998829960823059, rmse: 0.13725130259990692
2025-06-09 11:52:02.634 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 256, similarity: 0.999893069267273, rmse: 0.13129812479019165
2025-06-09 11:52:02.651 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 288, similarity: 0.9999009370803833, rmse: 0.12633568048477173
2025-06-09 11:52:02.668 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 320, similarity: 0.9999184012413025, rmse: 0.11461614072322845
2025-06-09 11:52:02.685 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 352, similarity: 0.9999291896820068, rmse: 0.10678693652153015
2025-06-09 11:52:02.702 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 384, similarity: 0.9999372959136963, rmse: 0.10056702047586441
2025-06-09 11:52:02.719 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 416, similarity: 0.9999438524246216, rmse: 0.09507666528224945
2025-06-09 11:52:02.736 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 448, similarity: 0.9999498128890991, rmse: 0.08994023501873016
2025-06-09 11:52:02.753 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 480, similarity: 0.9999541640281677, rmse: 0.08594692498445511
2025-06-09 11:52:02.770 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 512, similarity: 0.9999611377716064, rmse: 0.07905393093824387
2025-06-09 11:52:02.787 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 544, similarity: 0.9999663233757019, rmse: 0.07374487072229385
2025-06-09 11:52:02.805 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 576, similarity: 0.9999678730964661, rmse: 0.07194652408361435
2025-06-09 11:52:02.822 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 608, similarity: 0.9999711513519287, rmse: 0.06822163611650467
2025-06-09 11:52:02.839 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 640, similarity: 0.9999767541885376, rmse: 0.06121746823191643
2025-06-09 11:52:02.857 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 672, similarity: 0.9999833106994629, rmse: 0.05199054256081581
2025-06-09 11:52:02.874 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 704, similarity: 0.999984622001648, rmse: 0.04971328750252724
2025-06-09 11:52:02.890 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 736, similarity: 0.9999857544898987, rmse: 0.04796327278017998
2025-06-09 11:52:02.908 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 768, similarity: 0.9999874830245972, rmse: 0.04499270021915436
2025-06-09 11:52:02.925 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 800, similarity: 0.9999886751174927, rmse: 0.04266119748353958
2025-06-09 11:52:02.942 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 832, similarity: 0.9999899864196777, rmse: 0.04017767310142517
2025-06-09 11:52:02.960 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 864, similarity: 0.9999908804893494, rmse: 0.038339197635650635
2025-06-09 11:52:02.977 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 896, similarity: 0.9999911189079285, rmse: 0.03776564449071884
2025-06-09 11:52:02.994 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 928, similarity: 0.9999915957450867, rmse: 0.036890678107738495
2025-06-09 11:52:03.010 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 960, similarity: 0.999993085861206, rmse: 0.03354495018720627
2025-06-09 11:52:03.028 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 992, similarity: 0.9999934434890747, rmse: 0.03259687498211861
2025-06-09 11:52:03.045 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1024, similarity: 0.9999939203262329, rmse: 0.031388550996780396
2025-06-09 11:52:03.062 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1056, similarity: 0.9999948740005493, rmse: 0.02896670438349247
2025-06-09 11:52:03.079 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1088, similarity: 0.9999949932098389, rmse: 0.028683248907327652
2025-06-09 11:52:03.096 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1120, similarity: 0.9999949932098389, rmse: 0.028431078419089317
2025-06-09 11:52:03.113 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1152, similarity: 0.9999952912330627, rmse: 0.02753470651805401
2025-06-09 11:52:03.130 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1184, similarity: 0.9999963045120239, rmse: 0.024567250162363052
2025-06-09 11:52:03.148 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1216, similarity: 0.9999963641166687, rmse: 0.024161670356988907
2025-06-09 11:52:03.165 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1248, similarity: 0.9999964237213135, rmse: 0.023984400555491447
2025-06-09 11:52:03.182 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1280, similarity: 0.999996542930603, rmse: 0.023564789444208145
2025-06-09 11:52:03.199 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1312, similarity: 0.9999966621398926, rmse: 0.023266548290848732
2025-06-09 11:52:03.216 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1344, similarity: 0.9999966621398926, rmse: 0.023133855313062668
2025-06-09 11:52:03.233 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1376, similarity: 0.9999967813491821, rmse: 0.023133302107453346
2025-06-09 11:52:03.250 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1408, similarity: 0.9999966621398926, rmse: 0.02313312329351902
2025-06-09 11:52:03.268 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1426, similarity: 0.9999966621398926, rmse: 0.02313312329351902
Running SQAttn...:  86%|████████▌ | 24/28 [00:18<00:03,  1.07it/s]2025-06-09 11:52:03.408 | INFO     | sparse_quant_attn.compression.entrance:grid_search_block_window_size_8bit_only:118 - Starting grid search for optimal window sizes for layer 24
2025-06-09 11:52:03.432 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 32, similarity: 0.9981162548065186, rmse: 0.6110095977783203
2025-06-09 11:52:03.448 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 64, similarity: 0.9991724491119385, rmse: 0.4050973951816559
2025-06-09 11:52:03.465 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 96, similarity: 0.9995496273040771, rmse: 0.2989233136177063
2025-06-09 11:52:03.481 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 128, similarity: 0.999727725982666, rmse: 0.2324487268924713
2025-06-09 11:52:03.498 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 160, similarity: 0.9998471736907959, rmse: 0.17420785129070282
2025-06-09 11:52:03.515 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 192, similarity: 0.999876856803894, rmse: 0.15633952617645264
2025-06-09 11:52:03.533 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 224, similarity: 0.999934732913971, rmse: 0.11397061496973038
2025-06-09 11:52:03.550 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 256, similarity: 0.9999423623085022, rmse: 0.10705888271331787
2025-06-09 11:52:03.567 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 288, similarity: 0.9999493360519409, rmse: 0.10032860934734344
2025-06-09 11:52:03.584 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 320, similarity: 0.9999589920043945, rmse: 0.09029708057641983
2025-06-09 11:52:03.601 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 352, similarity: 0.9999632239341736, rmse: 0.08547866344451904
2025-06-09 11:52:03.618 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 384, similarity: 0.9999668598175049, rmse: 0.08124548941850662
2025-06-09 11:52:03.637 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 416, similarity: 0.9999704957008362, rmse: 0.07661864161491394
2025-06-09 11:52:03.655 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 448, similarity: 0.9999738931655884, rmse: 0.07205106317996979
2025-06-09 11:52:03.672 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 480, similarity: 0.9999768733978271, rmse: 0.06784993410110474
2025-06-09 11:52:03.689 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 512, similarity: 0.9999805688858032, rmse: 0.06222944334149361
2025-06-09 11:52:03.706 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 544, similarity: 0.999983012676239, rmse: 0.05815470963716507
2025-06-09 11:52:03.723 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 576, similarity: 0.9999846816062927, rmse: 0.05525375157594681
2025-06-09 11:52:03.740 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 608, similarity: 0.9999856948852539, rmse: 0.05325913801789284
2025-06-09 11:52:03.757 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 640, similarity: 0.9999877214431763, rmse: 0.04933589696884155
2025-06-09 11:52:03.774 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 672, similarity: 0.9999897480010986, rmse: 0.04526974633336067
2025-06-09 11:52:03.792 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 704, similarity: 0.9999908208847046, rmse: 0.04271072894334793
2025-06-09 11:52:03.809 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 736, similarity: 0.9999918937683105, rmse: 0.04030664637684822
2025-06-09 11:52:03.826 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 768, similarity: 0.9999924898147583, rmse: 0.03862962871789932
2025-06-09 11:52:03.843 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 800, similarity: 0.9999932646751404, rmse: 0.036631010472774506
2025-06-09 11:52:03.860 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 832, similarity: 0.9999940991401672, rmse: 0.034177426248788834
2025-06-09 11:52:03.877 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 864, similarity: 0.9999946355819702, rmse: 0.03279068320989609
2025-06-09 11:52:03.894 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 896, similarity: 0.9999948740005493, rmse: 0.03198861703276634
2025-06-09 11:52:03.912 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 928, similarity: 0.999995231628418, rmse: 0.03115670010447502
2025-06-09 11:52:03.929 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 960, similarity: 0.9999955892562866, rmse: 0.029812568798661232
2025-06-09 11:52:03.946 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 992, similarity: 0.9999958276748657, rmse: 0.02903251349925995
2025-06-09 11:52:03.963 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1024, similarity: 0.9999961256980896, rmse: 0.028147703036665916
2025-06-09 11:52:03.980 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1056, similarity: 0.9999963641166687, rmse: 0.02712402492761612
2025-06-09 11:52:03.997 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1088, similarity: 0.9999964833259583, rmse: 0.026744969189167023
2025-06-09 11:52:04.015 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1120, similarity: 0.999996542930603, rmse: 0.02637924626469612
2025-06-09 11:52:04.032 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1152, similarity: 0.9999966025352478, rmse: 0.026181720197200775
2025-06-09 11:52:04.049 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1184, similarity: 0.9999966621398926, rmse: 0.025878703221678734
2025-06-09 11:52:04.066 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1216, similarity: 0.9999966621398926, rmse: 0.02577163279056549
2025-06-09 11:52:04.083 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1248, similarity: 0.9999967217445374, rmse: 0.025713000446558
2025-06-09 11:52:04.100 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1280, similarity: 0.9999966621398926, rmse: 0.025697380304336548
2025-06-09 11:52:04.118 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1312, similarity: 0.9999966621398926, rmse: 0.025680532678961754
2025-06-09 11:52:04.135 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1344, similarity: 0.9999966621398926, rmse: 0.02566828392446041
2025-06-09 11:52:04.152 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1376, similarity: 0.9999966025352478, rmse: 0.025665253400802612
2025-06-09 11:52:04.169 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1408, similarity: 0.9999967217445374, rmse: 0.025665145367383957
2025-06-09 11:52:04.186 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1426, similarity: 0.9999967217445374, rmse: 0.025665145367383957
Running SQAttn...:  89%|████████▉ | 25/28 [00:18<00:02,  1.07it/s]2025-06-09 11:52:04.340 | INFO     | sparse_quant_attn.compression.entrance:grid_search_block_window_size_8bit_only:118 - Starting grid search for optimal window sizes for layer 25
2025-06-09 11:52:04.364 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 32, similarity: 0.9983422756195068, rmse: 0.6508008241653442
2025-06-09 11:52:04.380 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 64, similarity: 0.9989084601402283, rmse: 0.5281335115432739
2025-06-09 11:52:04.397 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 96, similarity: 0.9991994500160217, rmse: 0.45222145318984985
2025-06-09 11:52:04.414 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 128, similarity: 0.9994155168533325, rmse: 0.38636448979377747
2025-06-09 11:52:04.431 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 160, similarity: 0.9995546936988831, rmse: 0.3372528553009033
2025-06-09 11:52:04.448 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 192, similarity: 0.9996324777603149, rmse: 0.30640649795532227
2025-06-09 11:52:04.465 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 224, similarity: 0.999735951423645, rmse: 0.2597907781600952
2025-06-09 11:52:04.482 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 256, similarity: 0.9997673630714417, rmse: 0.24383482336997986
2025-06-09 11:52:04.500 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 288, similarity: 0.9997974634170532, rmse: 0.22747227549552917
2025-06-09 11:52:04.517 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 320, similarity: 0.9998282790184021, rmse: 0.2095227986574173
2025-06-09 11:52:04.534 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 352, similarity: 0.9998552203178406, rmse: 0.19237422943115234
2025-06-09 11:52:04.551 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 384, similarity: 0.999870777130127, rmse: 0.18170683085918427
2025-06-09 11:52:04.568 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 416, similarity: 0.9998852610588074, rmse: 0.1712421327829361
2025-06-09 11:52:04.585 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 448, similarity: 0.9999005794525146, rmse: 0.1594257354736328
2025-06-09 11:52:04.603 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 480, similarity: 0.9999140501022339, rmse: 0.1482919305562973
2025-06-09 11:52:04.620 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 512, similarity: 0.99992436170578, rmse: 0.13899855315685272
2025-06-09 11:52:04.637 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 544, similarity: 0.9999340772628784, rmse: 0.12981081008911133
2025-06-09 11:52:04.654 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 576, similarity: 0.9999393224716187, rmse: 0.12449543923139572
2025-06-09 11:52:04.673 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 608, similarity: 0.9999469518661499, rmse: 0.11641834676265717
2025-06-09 11:52:04.690 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 640, similarity: 0.9999580383300781, rmse: 0.103594571352005
2025-06-09 11:52:04.707 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 672, similarity: 0.9999686479568481, rmse: 0.08963114023208618
2025-06-09 11:52:04.725 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 704, similarity: 0.9999760389328003, rmse: 0.07829655706882477
2025-06-09 11:52:04.742 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 736, similarity: 0.9999790191650391, rmse: 0.07326805591583252
2025-06-09 11:52:04.759 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 768, similarity: 0.9999821782112122, rmse: 0.06768426299095154
2025-06-09 11:52:04.776 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 800, similarity: 0.999984860420227, rmse: 0.0621681772172451
2025-06-09 11:52:04.793 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 832, similarity: 0.9999876022338867, rmse: 0.0564693883061409
2025-06-09 11:52:04.811 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 864, similarity: 0.9999896287918091, rmse: 0.051571838557720184
2025-06-09 11:52:04.828 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 896, similarity: 0.999990701675415, rmse: 0.04895823448896408
